List No,Item No,UPC Code,Manufacturer No,Manufacturer,Category,Category Path 1,Category Path 2,Category Path 3,Product Name,Price(USD),Cost price,Inventory,Shipping,Profit,STOCK TYPE,Date,In Stock,weight(lb),SaleRate,SaleRateNew,Blowout
1027,MB-PB360MA,8.89E+11,PRIME B360M-A,ASUS,Socket 1151,Component,Motherboard,Desktop,Asus PRIME B360M-A LGA1151/ Intel B360/ DDR4/ SATA3&USB3.1/ M.2/ A&GbE/ MicroATX Motherboard,90.2,67.65,74,2.5,20.05,Recurring,01-Jan-19,Y,1.98,0.620710598,0.913580247,80.99999999
1005,MB-B45MHR4,,B450M-HDV R4.0,ASRock,Socket AM4,Component,Motherboard,Desktop,ASRock B450M-HDV R4.0 Socket AM4/ AMD Promontory B450/ DDR4/ SATA3&USB3.1/ M.2/ A&GbE/ MicroATX Motherboard,67.14,50.355,73,2.5,14.285,Recurring,01-Jan-19,Y,1.68,0.6195167,0.901234568,80.99999999
3045,VC-SB_BM10,8.40E+11,CU201-10FEET,VCOM,USB Cable,Component,Cable,USB Cable,VCOM CU201-10FEET 10ft USB 2.0 Type A Male to USB 2.0 Type B Male Printer Cable (Black),3.18,1.49,72,0,1.69,Recurring,01-Jan-19,Y,0.44,0.628433208,0.888888889,80.99999999
1378,SYN-D218J,8.47E+11,DS218J,Synology,Home & SOHO,Component,NAS / DAS / SAN,NAS,Synology DiskStation DS218J 2-Bay Desktop NAS for Home & SOHO,179.37,134.5275,70,2.5,42.3425,Recurring,01-Jan-19,Y,4.5,0.604173355,0.864197531,80.99999999
511,I9-9900KBX,7.36E+11,BX80684I99900K,Intel,Core I7,Component,CPU / Processor,Desktop CPU,"Intel Core i9-9900K Coffee Lake Processor 3.6GHz 8.0GT/s 16MB LGA 1151 CPU w/o Fan, Retail",496.1,372.075,70,2.5,121.525,Recurring,01-Jan-19,Y,2.3,0.581219904,0.864197531,80.99999999
1633,SP-IMME892,8.41E+11,ME-892,iMicro,Speaker & Headset,Component,Multimedia,Speaker & Headset,iMicro ME-892 Wired 3.5mm On-Ear Headphone w/ Inline Microphone,15.88,11.91,66,2.5,1.47,Recurring,01-Jan-19,Y,0.73,0.591930541,0.814814815,80.99999998
2009,CA-MX330G,1.93E+11,MX330-G,Cougar,ATX Mid Tower,Component,Case,Computer Case,Cougar MX330-G No Power Supply ATX Mid Tower,43.05,32.2875,63,3.5,7.2625,Recurring,01-Jan-19,Y,14.3,0.603352952,0.777777778,80.99999998
4015,PS-TPD0750,8.41E+11,PS-TPD-0750MPCGUS-1,Thermaltake,Desktop,Component,Power Supply,Desktop,Thermaltake Toughpower PS-TPD-0750MPCGUS-1 750W 80 PLUS Gold ATX12V 2.3 & EPS12V 2.92 Power Supply (Black),92.25,69.1875,62,2.5,20.5625,Recurring,01-Jan-19,Y,6.5,0.670532802,0.765432099,80.99999998
2500,CA-R6CGYTG,8.43E+11,FD-CA-DEF-R6C-GY-TGL,Fractal Design,ATX Mid Tower,Component,Case,Computer Case,Fractal Design Define R6 USB-C Gunmetal TG No Power Supply ATX Mid Tower w/ Window (Gunmetal),164,123,52,10,31,Recurring,01-Jan-19,Y,31,0.697277442,0.641975309,80.99999995
380,MZ-76E3T8E,8.87E+11,MZ-76E3T8E,Samsung,SATA3,Component,Solid State Drive,SATA3,Samsung 860 DCT Series 3.8TB 2.5 inch SATA3 Solid State Drive (Samsung V-NAND),658.05,493.5375,52,2.5,162.0125,Recurring,01-Jan-19,Y,0.25,0.628349179,0.641975309,80.99999995
1556,EN-MB992SK,8.85E+11,MB992SK-B,Icy Dock,Accessory,Component,Hard Drive,Accessory,"ICY DOCK ToughArmor MB992SK-B Enterprise Full Metal 2x 2.5"" SATA Hard Drive or SSD Mobile Rack in 3.5"" Device Bay (Matte Black)",46.12,34.59,51,2.5,9.03,Recurring,01-Jan-19,Y,0.98,0.563339943,0.62962963,80.99999995
2454,FAN-RR212E,8.84E+11,RR-212E-20PK-R2,Cooler Master,Socket AM3,Component,Fan & Heatsink,CPU Fan & Heatsink,Cooler Master Hyper 212 EVO CPU Fan For Intel LGA1366/1156/1155/1150/775 & AMD FM1/AM3+/AM3/AM2+/AM2,32.29,24.2175,602,2.5,5.5725,Recurring,01-Jan-19,Y,2.25,0.527082011,7.475,80.53511706
1866,CA-GAM400R,,GAMMAXX 400 RED,DEEPCOOL,LGA 2011,Component,Fan & Heatsink,CPU Fan & Heatsink,DEEPCOOL GAMMAXX 400 CPU Cooler 4 Heatpipes PWM Fan Red LED INTEL/AMD AM4 Compatible,22.55,16.9125,78,2.5,3.1375,Recurring,01-Jan-19,Y,1.5,0.647219821,0.975,80
713,AS-C403YS2,1.93E+11,C403NA-YS02,ASUS,Chromebook,PC & Laptop,Chromebook,,ASUS Chromebook C403NA-YS02 14.0 inch Intel Celeron N3350 1.1GHz/ 4GB LPDDR4/ 32GB eMMC/ USB3.1/ Chrome OS Notebook (Dark Grey),296.22,222.165,86,2.5,71.555,Recurring,01-Jan-19,Y,6,0.633133002,1.075,80
3300,MSI-W63234,8.24E+11,WE63234,MSI,Laptop & Notebook,PC & Laptop,Laptop/Notebook,,MSI WE63 8SJ-234 15.6 inch Intel Core i7-8750H 2.2GHz/ 16GB DDR4/ 512GB PCI-E SSD/ Quadro P2000/ USB3.1/ Windows 10 Pro Notebook (Aluminum Black),1798.87,1349.1525,2,3.5,446.2175,Recurring,01-Jan-19,L,10,0.123595506,0.025,80
599,YD2700BOX,7.30E+11,YD2700BBAFBOX,AMD,Ryzen,Component,CPU / Processor,Desktop CPU,"AMD Ryzen 7 2700 Eight-Core 3.2GHz Socket AM4, Retail",224.48,168.36,51,2.5,53.62,Recurring,01-Jan-19,Y,1.58,0.723287068,0.638888889,79.82608694
665,SM-T380NZK,8.87E+11,SM-T380NZKEXAR,Samsung,Tablet PC,PC & Laptop,Tablet PC,,Samsung Galaxy Tab A SM-T380NZKEXAR 8.0 inch Qualcomm APQ 8017 1.4GHz/ 32GB/ Android 7.1 Tablet (Black),224.48,168.36,331,2.5,53.62,Recurring,01-Jan-19,Y,1.4,0.556060966,4.155844156,79.646875
495,I9-9980XBX,7.36E+11,BX80673I99980X,Intel,Core I9,Component,CPU / Processor,Desktop CPU,"Intel Core i9-9980XE Extreme Edition Skylake Processor 3.0GHz 8.0GT/s 24.75MB LGA 2066 CPU w/o Fan, Retail",2019.25,1514.4375,12,2.5,502.3125,Recurring,01-Jan-19,Y,1.24,0.441947566,0.151898734,79.00000009
1717,AS-MX27UC,8.89E+11,MX27UC,ASUS,"23""-30"" LCD/LED Monitor",Component,Monitor & Display & TV,LCD/LED Monitor,"Asus MX27UC 27 inch Widescreen 100,000,000:1 5ms USB/HDMI/DisplayPort LED LCD Monitor, w/ Speakers (Icicle Gold & Black)",578.1,433.575,51,3.5,141.025,Recurring,01-Jan-19,Y,17.7,0.604538445,0.64556962,79.00000003
845,STZZ758,7.64E+11,STZZ758,Seagate,Accessory,Component,Hard Drive,Accessory,"Seagate STZZ758 2 Years Data Recovery Plan FOR ALL HDD, SSD, FLASH,TABLETS, LAPTOPS, SMARTPHONES,DVRS",8.19,6.1425,90,0,2.0475,Recurring,01-Jan-19,Y,0.1,0.667915106,1.139240506,79.00000002
2005,FAN-BL046,,BL046,be quiet!,120mm,Component,Fan & Heatsink,Case Fan,be quiet! Pure Wings 2 120mm Case Fan,10.76,8.07,79,2.5,0.19,Recurring,01-Jan-19,Y,0.34,0.565780117,1,79
616,BW-16D1X-U,8.89E+11,BW-16D1X-U,ASUS,External,Component,Optical Drive,External,"Asus BW-16D1X-U/BLK/G/AS 16X External Blu-ray Writer (Black), Retail",111.21,83.4075,73,2.5,25.3025,Recurring,01-Jan-19,Y,1.95,0.636293674,0.924050633,78.99999999
3042,VC-USB_AF6,8.40E+11,CU202-B-6FEET,VCOM,USB Cable,Component,Cable,USB Cable,VCOM CU202-B-6FEET 6ft USB 2.0 Type A Male to USB 2.0 Type A Female Extension Cable (Black),2.77,1.05,75,0,1.72,Recurring,01-Jan-19,Y,0.33,0.60928839,0.949367089,78.99999997
1351,NET-G1084,6.06E+11,GS108-400NAS,Netgear,Unmanaged Gigabit Switch,Component,Networking,Wired Networking,Netgear GS108-400NAS Prosafe 8-Port Gigabit Desktop Switch,52.28,39.21,1,2.5,10.57,Recurring,01-Jan-19,L,1.72,0.134831461,0.012658228,78.99999905
